Age,Income,Credit_Score,Employment_Status,Previous_Loan_Default,Loan_Eligibility
27,32482,701,Employed,1,No
29,81288,609,Employed,1,No
22,51167,574,Employed,1,No
29,65812,782,Unemployed,1,No
33,59506,749,Student,0,No
31,72750,522,Unemployed,1,No
21,45351,710,Unemployed,0,No
24,59577,727,Unemployed,1,No
18,80950,552,Student,1,No
32,32585,630,Employed,1,No
33,52185,648,Unemployed,1,No
28,64570,521,Employed,0,No
33,57145,690,Employed,1,No
19,36077,736,Unemployed,0,No
30,33208,509,Unemployed,1,No
29,24094,837,Unemployed,0,No
32,24622,696,Student,1,No
19,84078,778,Student,0,No
34,60973,660,Employed,0,No
30,40459,556,Employed,1,No
25,75603,727,Student,0,No
29,45944,719,Student,0,No
29,66667,769,Employed,1,No
19,84100,529,Student,0,No
22,89989,775,Unemployed,1,No
20,48001,618,Student,0,No
24,20957,538,Student,0,No
19,81354,658,Unemployed,1,No
27,49715,721,Student,0,No
28,82886,790,Student,1,No
20,55131,766,Unemployed,0,No
18,26756,733,Employed,0,No
29,77272,686,Employed,0,Yes
30,23301,762,Unemployed,1,No
23,74405,621,Employed,1,No
26,28953,572,Employed,1,No
31,33590,545,Unemployed,0,No
24,41790,538,Student,0,No
28,40849,693,Unemployed,0,No
33,39234,670,Employed,1,No
30,61742,731,Student,1,No
30,68798,609,Unemployed,1,No
28,56721,646,Unemployed,0,No
34,32786,772,Employed,1,No
20,48027,695,Student,0,No
34,22397,673,Unemployed,0,No
24,33142,803,Unemployed,1,No
31,87238,654,Unemployed,1,No
33,30521,633,Student,0,No
23,23657,538,Student,0,No
24,51841,665,Student,0,No
21,34587,594,Student,0,No
35,47139,699,Unemployed,0,No
18,86605,746,Student,1,No
32,83295,523,Employed,0,No
31,83329,722,Unemployed,0,No
32,69442,573,Employed,1,No
18,83331,715,Employed,1,No
20,74530,594,Unemployed,1,No
22,25478,644,Employed,1,No
35,26465,836,Student,0,No
34,71109,794,Unemployed,0,No
25,41212,698,Student,1,No
30,53646,814,Student,1,No
27,34311,801,Employed,0,Yes
30,24850,665,Employed,0,No
18,70712,628,Employed,0,Yes
33,22027,617,Student,0,No
28,35006,805,Student,0,No
21,29063,691,Employed,0,No
24,72049,778,Unemployed,1,No
32,21412,736,Student,0,No
21,63530,626,Unemployed,0,No
30,38159,674,Unemployed,1,No
18,38428,589,Unemployed,1,No
18,86852,733,Student,1,No
34,21371,572,Employed,0,No
24,68241,779,Unemployed,1,No
24,30837,502,Student,1,No
32,51367,667,Unemployed,1,No
27,64311,629,Student,0,No
29,36006,513,Unemployed,0,No
27,26171,545,Unemployed,0,No
24,31374,792,Student,1,No
34,83201,789,Employed,0,No
25,64416,808,Student,0,No
33,84611,541,Student,0,No
24,24280,676,Student,1,No
19,59775,537,Unemployed,1,No
30,20630,668,Unemployed,1,No
26,50390,824,Employed,1,No
24,51335,729,Student,1,No
21,79447,706,Student,1,No
31,27948,504,Student,1,No
25,60653,666,Employed,1,No
25,30489,827,Student,0,No
19,49838,615,Unemployed,1,No
31,79138,670,Student,1,No
28,35245,500,Student,1,No
35,25660,800,Student,1,No
24,35344,777,Unemployed,1,No
30,22560,674,Student,0,No
33,26745,732,Employed,1,No
27,82563,711,Unemployed,0,No
21,26714,747,Employed,1,No
30,60196,730,Student,1,No
29,74831,674,Student,0,No
34,79757,577,Unemployed,1,No
24,58802,759,Student,1,No
18,46636,796,Unemployed,1,No
30,89261,678,Employed,1,No
18,76868,694,Employed,0,Yes
31,28870,611,Employed,0,No
31,82437,517,Employed,1,No
32,79797,724,Employed,1,No
32,25358,834,Unemployed,1,No
22,69315,614,Student,1,No
23,78201,535,Employed,0,No
19,77383,622,Student,0,No
22,74977,588,Unemployed,0,No
31,42010,647,Unemployed,0,No
25,45243,850,Unemployed,0,No
22,48268,815,Employed,0,Yes
26,56690,694,Unemployed,1,No
18,69525,789,Student,0,No
18,72275,813,Student,0,No
24,64698,724,Employed,1,No
28,38425,806,Student,0,No
22,86302,675,Unemployed,1,No
19,24326,695,Student,1,No
34,64083,647,Employed,1,No
28,52166,554,Unemployed,0,No
26,41852,685,Student,1,No
22,89390,503,Student,0,No
32,73765,654,Unemployed,1,No
28,23914,745,Employed,1,No
35,89472,826,Student,1,No
18,43648,521,Unemployed,0,No
23,36035,627,Unemployed,1,No
19,32193,818,Employed,1,No
35,72597,712,Unemployed,0,No
35,81862,789,Employed,1,No
23,88078,754,Unemployed,0,No
26,40644,658,Employed,1,No
31,42764,795,Unemployed,1,No
30,60594,653,Unemployed,1,No
18,50730,599,Unemployed,0,No
33,20588,509,Student,0,No
19,43435,769,Student,1,No
28,30392,576,Unemployed,0,No
23,20475,542,Employed,1,No
29,59001,687,Student,0,No
30,56100,771,Student,0,No
20,27281,637,Student,1,No
22,81140,663,Employed,0,Yes
21,66597,587,Student,1,No
26,56146,587,Unemployed,0,No
30,27261,746,Employed,1,No
27,44725,603,Unemployed,1,No
34,84672,572,Unemployed,0,No
30,21371,718,Unemployed,0,No
26,63984,728,Employed,0,Yes
25,37639,705,Student,0,No
26,89668,675,Employed,0,Yes
32,20913,548,Student,0,No
21,76660,754,Employed,1,No
22,23631,816,Unemployed,1,No
20,37130,523,Unemployed,0,No
35,66246,564,Unemployed,0,No
22,78977,501,Student,0,No
33,64625,758,Unemployed,0,No
28,68752,665,Unemployed,0,No
31,47657,809,Employed,1,No
20,57017,807,Unemployed,0,No
32,63810,735,Student,0,No
27,44054,653,Employed,1,No
25,74007,581,Student,0,No
29,30450,764,Employed,0,Yes
20,43306,653,Employed,1,No
32,50885,830,Student,1,No
33,42524,632,Student,0,No
27,45893,822,Student,1,No
32,88012,753,Unemployed,1,No
29,82462,556,Student,1,No
27,49202,765,Employed,0,Yes
23,26144,615,Student,0,No
27,36431,650,Student,1,No
19,24007,525,Employed,1,No
18,28626,714,Employed,1,No
33,49891,744,Student,0,No
27,41992,707,Student,0,No
22,67968,633,Employed,0,Yes
19,48943,711,Employed,0,Yes
19,31079,637,Employed,0,Yes
21,63527,575,Student,0,No
21,34896,735,Unemployed,0,No
30,60729,533,Student,1,No
28,75194,792,Unemployed,0,No
20,88380,636,Unemployed,0,No
24,63248,812,Employed,1,No
32,60130,583,Unemployed,0,No
28,74690,850,Student,1,No
33,30802,680,Unemployed,0,No
23,41779,720,Unemployed,1,No
32,50969,706,Student,0,No
19,46580,573,Employed,0,No
19,27287,721,Student,1,No
31,28854,830,Student,1,No
22,79193,757,Student,0,No
28,61693,633,Employed,0,Yes
27,43073,828,Unemployed,0,No
30,84580,806,Unemployed,0,No
31,78048,686,Student,0,No
24,60078,618,Employed,1,No
18,56330,663,Unemployed,0,No
29,42874,762,Student,0,No
28,79857,601,Unemployed,0,No
25,52279,510,Student,0,No
26,64615,627,Employed,0,Yes
19,43696,617,Student,1,No
21,43424,578,Student,1,No
26,22836,824,Employed,1,No
24,80114,580,Unemployed,0,No
25,65461,522,Student,0,No
30,26317,564,Unemployed,0,No
28,32561,514,Student,0,No
29,66726,666,Employed,1,No
19,54966,824,Employed,0,Yes
26,39907,577,Employed,1,No
28,71546,656,Unemployed,0,No
23,68671,690,Unemployed,0,No
28,50483,761,Unemployed,1,No
34,29878,800,Unemployed,0,No
29,22794,678,Employed,0,No
27,53282,535,Employed,1,No
21,63670,754,Student,1,No
33,35895,700,Student,0,No
23,87493,823,Employed,0,Yes
26,73684,625,Unemployed,1,No
21,73807,568,Unemployed,1,No
31,51122,661,Unemployed,0,No
18,80057,723,Unemployed,1,No
19,57901,578,Unemployed,1,No
35,70516,756,Student,1,No
32,80369,539,Student,0,No
24,75372,512,Employed,0,No
19,34326,522,Unemployed,1,No
31,32589,525,Employed,0,No
22,83647,762,Employed,0,Yes
35,47148,519,Student,1,No
21,70577,624,Employed,0,Yes
31,86618,742,Employed,1,No
20,89132,850,Student,1,No
19,65943,821,Unemployed,1,No
28,72462,785,Employed,0,Yes
30,82735,590,Employed,0,No
18,82805,579,Employed,1,No
23,20232,826,Employed,0,No
27,78645,579,Employed,0,No
32,47627,680,Student,1,No
18,81093,764,Unemployed,0,No
35,49090,525,Student,1,No
34,68657,552,Employed,1,No
29,57231,811,Employed,0,Yes
31,80483,540,Student,1,No
33,54529,788,Unemployed,1,No
30,89055,763,Employed,1,No
32,68834,535,Employed,1,No
33,33235,543,Student,1,No
29,76506,523,Student,1,No
30,47161,655,Unemployed,0,No
34,26398,820,Employed,1,No
24,39208,508,Employed,0,No
22,65808,770,Student,1,No
28,48039,622,Student,1,No
33,51713,509,Employed,0,No
21,69614,753,Employed,1,No
21,41087,712,Unemployed,1,No
27,82978,844,Unemployed,0,No
21,38818,634,Employed,0,Yes
22,69145,648,Student,1,No
18,27576,675,Student,0,No
34,24781,840,Employed,0,No
33,72620,823,Student,0,No
34,86846,744,Unemployed,1,No
30,32765,700,Unemployed,0,No
24,56975,627,Employed,0,Yes
19,23604,515,Employed,0,No
27,49281,660,Unemployed,1,No
25,22327,751,Employed,1,No
21,77367,790,Employed,1,No
28,55582,711,Student,0,No
34,85081,599,Student,0,No
34,69491,580,Unemployed,1,No
22,79289,667,Employed,1,No
19,20547,584,Unemployed,0,No
19,36992,614,Student,0,No
29,70101,739,Student,0,No
23,67110,540,Employed,1,No
34,25698,634,Unemployed,0,No
34,21569,672,Unemployed,1,No
30,76538,522,Employed,0,No
23,48509,796,Unemployed,1,No
34,58523,641,Student,0,No
35,70019,599,Student,0,No
28,38420,742,Student,1,No
35,56942,655,Student,0,No
18,38972,581,Student,0,No
26,71496,597,Employed,0,No
25,80488,620,Student,0,No
27,68102,521,Unemployed,0,No
21,89863,516,Employed,0,No
30,69892,823,Employed,0,Yes
26,35928,809,Unemployed,1,No
18,70231,543,Unemployed,1,No
32,32126,756,Employed,0,No
21,36409,661,Student,0,No
27,83727,709,Employed,0,Yes
27,28308,523,Unemployed,1,No
20,56818,547,Unemployed,0,No
34,33584,556,Employed,0,No
27,21272,675,Unemployed,0,No
23,61269,825,Unemployed,1,No
18,60595,659,Student,0,No
34,67337,712,Unemployed,1,No
19,70645,732,Unemployed,1,No
34,80132,769,Unemployed,0,No
18,45943,553,Student,1,No
30,55620,661,Student,0,No
22,79994,667,Employed,1,No
26,27163,732,Employed,1,No
18,49161,609,Student,1,No
26,88847,730,Unemployed,0,No
25,33964,617,Student,1,No
20,44356,822,Student,1,No
20,20564,697,Unemployed,0,No
23,75918,730,Student,0,No
20,25960,678,Student,1,No
25,31480,850,Unemployed,0,No
18,89968,808,Student,1,No
27,73346,548,Unemployed,1,No
25,71926,519,Student,1,No
18,28052,643,Student,1,No
34,72429,737,Employed,1,No
35,69620,825,Employed,1,No
34,53072,764,Unemployed,1,No
18,52303,707,Unemployed,0,No
19,79768,739,Unemployed,0,No
32,83738,613,Employed,1,No
28,60624,804,Unemployed,0,No
19,78215,770,Unemployed,0,No
20,77979,554,Employed,1,No
19,24785,642,Employed,0,No
23,32166,637,Student,1,No
20,66749,671,Employed,1,No
32,56610,616,Unemployed,0,No
34,59719,839,Employed,1,No
28,69024,582,Unemployed,0,No
33,23475,608,Employed,0,No
29,51955,500,Unemployed,1,No
23,70426,820,Student,1,No
24,70582,557,Employed,1,No
32,50848,553,Student,0,No
27,76042,579,Student,1,No
22,45700,786,Student,1,No
28,51929,818,Unemployed,1,No
30,79406,839,Unemployed,1,No
20,51644,640,Employed,0,Yes
21,83124,811,Student,1,No
19,76416,503,Student,1,No
35,33273,744,Unemployed,1,No
32,36422,560,Employed,0,No
30,37858,673,Unemployed,1,No
35,44638,689,Student,1,No
27,72513,606,Employed,1,No
18,33320,651,Employed,1,No
29,83700,502,Unemployed,0,No
26,37343,743,Employed,0,Yes
35,71789,703,Employed,0,No
29,62225,564,Employed,0,No
28,23126,818,Unemployed,1,No
19,20929,524,Employed,0,No
21,27259,542,Student,1,No
20,74431,536,Employed,1,No
24,53806,629,Employed,0,Yes
22,31497,618,Unemployed,0,No
35,87108,571,Employed,0,No
34,59708,840,Student,0,No
35,73068,744,Unemployed,0,No
24,29643,531,Student,1,No
34,36366,752,Employed,1,No
25,74092,685,Student,1,No
20,38153,564,Unemployed,0,No
22,22751,710,Unemployed,0,No
34,72118,647,Unemployed,1,No
30,28274,826,Employed,0,No
18,40387,597,Student,1,No
21,77194,811,Unemployed,1,No
34,44808,662,Employed,0,No
31,80613,722,Student,0,No
25,39312,615,Employed,0,Yes
25,43551,675,Unemployed,0,No
30,79534,552,Unemployed,1,No
25,80436,798,Student,1,No
23,44444,660,Unemployed,1,No
26,53834,654,Employed,1,No
25,76256,777,Student,0,No
21,29749,658,Unemployed,0,No
19,75847,631,Unemployed,0,No
28,85494,745,Unemployed,1,No
28,65576,804,Employed,0,Yes
30,41875,746,Employed,1,No
19,42509,682,Employed,0,Yes
22,22072,636,Student,0,No
32,42059,559,Student,0,No
30,71808,511,Unemployed,0,No
24,62467,760,Student,0,No
35,20879,589,Employed,1,No
29,84186,739,Unemployed,1,No
24,67055,750,Employed,1,No
29,28840,788,Employed,0,No
26,79171,637,Employed,0,Yes
20,28439,745,Employed,0,No
30,79775,506,Unemployed,1,No
22,66549,701,Employed,1,No
31,33641,552,Unemployed,1,No
35,58228,582,Unemployed,0,No
18,21889,778,Unemployed,1,No
30,52669,516,Employed,0,No
23,53127,826,Employed,0,Yes
34,81123,614,Unemployed,0,No
19,81827,849,Employed,0,Yes
20,42513,825,Student,0,No
31,66287,648,Employed,1,No
22,44103,501,Student,0,No
18,28395,815,Student,0,No
35,58656,570,Employed,1,No
26,29090,723,Employed,0,No
33,76345,607,Employed,1,No
28,28679,580,Employed,1,No
29,63518,546,Employed,0,No
18,67635,541,Unemployed,0,No
27,53545,565,Unemployed,1,No
23,47261,524,Unemployed,0,No
31,21407,731,Unemployed,0,No
25,62236,519,Unemployed,0,No
18,44956,842,Student,0,No
26,45885,733,Student,0,No
21,76982,793,Unemployed,0,No
21,74466,702,Unemployed,0,No
31,75872,813,Student,1,No
27,21212,627,Unemployed,0,No
26,68996,642,Student,0,No
18,71057,550,Student,1,No
26,80857,502,Unemployed,1,No
27,63422,782,Unemployed,0,No
28,32449,750,Student,1,No
22,74116,587,Employed,0,No
22,58760,549,Unemployed,1,No
18,61661,509,Employed,1,No
31,32938,599,Unemployed,1,No
23,63439,690,Unemployed,0,No
23,37453,838,Employed,0,Yes
28,85957,780,Unemployed,1,No
32,59866,620,Student,1,No
19,60116,754,Student,0,No
28,46014,805,Student,0,No
21,31395,559,Student,0,No
28,61856,759,Employed,1,No
23,80687,728,Employed,0,Yes
30,25292,613,Unemployed,1,No
26,89667,800,Unemployed,0,No
18,53387,683,Employed,0,Yes
33,35431,778,Student,0,No
27,37202,591,Employed,0,No
29,63054,651,Employed,1,No
23,25923,666,Employed,1,No
31,78058,664,Student,1,No
20,34021,848,Unemployed,1,No
35,49294,509,Employed,1,No
28,81307,710,Unemployed,1,No
26,62616,849,Unemployed,0,No
30,20073,781,Employed,1,No
34,80916,519,Unemployed,1,No
23,43794,559,Unemployed,0,No
30,88378,804,Student,0,No
18,87373,600,Student,1,No
31,29220,566,Employed,0,No
18,84991,643,Student,0,No
21,52298,792,Employed,1,No
22,81150,553,Employed,1,No
30,26375,612,Unemployed,1,No
35,88032,846,Student,0,No
34,67906,829,Employed,1,No
34,33751,779,Student,0,No
32,71894,624,Unemployed,0,No
18,81638,621,Student,1,No
27,56266,660,Student,1,No
27,56320,556,Unemployed,1,No
30,42328,718,Unemployed,1,No
28,57330,834,Unemployed,1,No
32,66485,790,Unemployed,1,No
18,53962,627,Student,0,No
34,63173,820,Employed,0,No
32,76255,686,Employed,1,No
32,86503,614,Employed,1,No
28,74609,840,Employed,0,Yes
30,82514,769,Student,0,No
27,25104,750,Employed,0,No
19,78046,833,Employed,0,Yes
32,81039,698,Unemployed,0,No
28,23347,828,Employed,0,No
33,86566,773,Unemployed,1,No
23,39478,597,Unemployed,1,No
27,21789,620,Unemployed,1,No
28,37025,783,Student,0,No
23,49387,544,Unemployed,1,No
28,45633,581,Student,0,No
28,63386,560,Student,1,No
22,54404,804,Employed,0,Yes
24,38304,565,Unemployed,1,No
33,83871,538,Student,1,No
28,24375,799,Unemployed,1,No
28,68253,676,Employed,1,No
19,39503,518,Unemployed,1,No
21,81638,628,Unemployed,0,No
31,60523,635,Student,1,No
33,71331,556,Unemployed,0,No
35,52673,839,Employed,0,No
22,82601,846,Employed,0,Yes
31,62588,515,Student,1,No
21,40161,586,Unemployed,0,No
18,67799,697,Student,1,No
31,66229,627,Employed,0,No
26,68624,689,Student,1,No
28,26691,564,Student,0,No
28,76191,503,Student,1,No
33,60843,610,Unemployed,0,No
33,73731,598,Employed,0,No
26,73878,518,Unemployed,0,No
25,72469,789,Student,0,No
31,22276,594,Employed,0,No
22,28135,788,Student,1,No
28,23062,705,Unemployed,1,No
19,76579,829,Student,0,No
20,64664,847,Unemployed,0,No
19,27316,606,Employed,0,No
26,60545,813,Unemployed,1,No
31,82340,583,Unemployed,1,No
23,29684,782,Employed,0,No
25,50305,801,Employed,0,Yes
23,69535,832,Employed,0,Yes
21,20320,672,Unemployed,0,No
33,31146,581,Unemployed,1,No
19,27294,786,Unemployed,0,No
34,50562,834,Student,1,No
26,43832,732,Unemployed,1,No
27,62487,751,Employed,1,No
23,39043,531,Student,0,No
22,40811,838,Employed,0,Yes
20,41942,715,Employed,0,Yes
27,53906,712,Employed,1,No
29,85964,796,Student,0,No
26,84365,709,Unemployed,1,No
18,75913,635,Student,0,No
26,64910,590,Student,1,No
24,79381,781,Student,1,No
33,84856,780,Employed,1,No
18,77870,501,Employed,1,No
31,61691,745,Student,1,No
19,76882,544,Unemployed,1,No
22,60149,579,Student,0,No
22,87193,575,Student,0,No
30,53706,561,Student,0,No
18,64774,600,Student,0,No
34,75606,517,Student,1,No
30,87542,505,Unemployed,0,No
30,69545,656,Student,1,No
20,38919,738,Employed,0,Yes
21,42832,634,Unemployed,1,No
25,68900,844,Employed,1,No
20,72285,509,Unemployed,0,No
35,54300,784,Unemployed,1,No
18,35532,741,Unemployed,1,No
33,33470,687,Unemployed,0,No
33,81255,832,Unemployed,0,No
33,57385,529,Student,0,No
25,75659,780,Employed,1,No
32,69716,731,Employed,0,No
27,74038,542,Employed,0,No
28,28830,546,Unemployed,0,No
19,81470,526,Unemployed,1,No
35,67463,514,Employed,0,No
18,68788,524,Unemployed,1,No
27,82069,583,Employed,0,No
23,24295,541,Unemployed,0,No
33,67772,819,Employed,1,No
26,80386,845,Employed,1,No
25,75346,664,Employed,1,No
27,53345,585,Student,0,No
30,53805,842,Employed,0,Yes
19,56868,542,Student,1,No
21,65773,608,Student,1,No
19,68023,547,Unemployed,0,No
32,50116,727,Student,1,No
32,69718,773,Unemployed,1,No
18,89493,663,Student,1,No
20,80005,654,Employed,0,Yes
29,88283,652,Employed,1,No
34,86733,540,Student,1,No
19,87568,529,Unemployed,1,No
34,72529,587,Student,0,No
29,78223,630,Student,1,No
18,77243,607,Unemployed,1,No
29,51914,662,Unemployed,1,No
21,32736,559,Unemployed,0,No
34,68751,536,Employed,1,No
31,75612,761,Employed,1,No
25,41750,539,Unemployed,1,No
31,35438,756,Employed,0,No
19,79501,601,Employed,1,No
35,21089,520,Unemployed,0,No
31,54694,579,Student,1,No
22,21134,671,Student,1,No
35,41491,794,Employed,1,No
35,33366,812,Unemployed,0,No
27,81666,849,Student,1,No
32,59983,697,Unemployed,1,No
23,52493,733,Unemployed,1,No
35,53039,849,Student,0,No
20,54373,720,Unemployed,1,No
23,85409,672,Employed,0,Yes
26,65106,573,Employed,0,No
31,78459,719,Employed,1,No
35,88778,736,Student,1,No
27,56540,668,Employed,1,No
32,58654,535,Unemployed,1,No
18,35144,812,Unemployed,0,No
31,20427,668,Employed,1,No
23,79464,670,Employed,0,Yes
24,52921,692,Unemployed,0,No
21,40079,642,Employed,1,No
27,82720,809,Unemployed,1,No
29,73362,560,Unemployed,1,No
31,72699,569,Employed,0,No
25,28139,738,Unemployed,1,No
28,53072,765,Unemployed,1,No
25,33387,693,Unemployed,0,No
22,78918,825,Student,0,No
25,26928,609,Student,0,No
33,28835,774,Student,0,No
27,59092,733,Student,1,No
24,28208,553,Unemployed,0,No
24,21879,751,Employed,0,No
35,83998,776,Unemployed,1,No
31,30167,663,Employed,1,No
29,86932,669,Employed,1,No
30,50362,681,Student,1,No
27,30473,767,Unemployed,0,No
35,88452,590,Student,0,No
20,42459,839,Employed,1,No
31,25439,661,Employed,1,No
30,88940,658,Unemployed,0,No
35,57559,729,Unemployed,1,No
22,25826,624,Unemployed,0,No
23,80328,546,Employed,0,No
24,40885,508,Unemployed,1,No
30,88544,723,Student,0,No
32,82984,779,Student,0,No
31,64292,595,Student,0,No
34,80655,693,Unemployed,0,No
22,20824,758,Student,1,No
35,49687,637,Student,0,No
18,73306,593,Employed,0,No
25,54859,826,Employed,1,No
29,82958,624,Student,1,No
23,45280,832,Unemployed,1,No
33,24790,528,Student,1,No
24,64519,771,Student,1,No
24,27981,564,Student,0,No
22,42310,781,Student,1,No
18,60917,583,Student,0,No
22,63393,675,Student,1,No
31,88315,809,Employed,0,No
32,80051,832,Unemployed,1,No
21,33631,712,Student,0,No
29,75224,826,Student,1,No
32,50519,770,Student,1,No
30,21331,652,Student,1,No
31,85465,616,Unemployed,0,No
23,29247,583,Student,1,No
29,80980,724,Unemployed,0,No
31,41191,622,Employed,1,No
28,56575,581,Student,1,No
19,83988,711,Unemployed,1,No
24,27753,543,Unemployed,0,No
25,52104,794,Employed,0,Yes
21,51630,758,Student,0,No
30,38845,778,Unemployed,0,No
29,75613,781,Employed,0,Yes
28,29921,519,Employed,0,No
21,67969,611,Unemployed,1,No
26,45916,666,Student,1,No
18,36947,825,Employed,1,No
33,41718,761,Student,0,No
28,69934,687,Employed,1,No
29,80644,797,Employed,1,No
29,84833,674,Employed,1,No
29,68214,513,Student,1,No
25,70688,568,Employed,0,No
32,35038,653,Employed,1,No
27,29739,786,Unemployed,1,No
23,61018,567,Employed,1,No
22,28087,732,Employed,0,No
20,71689,832,Student,0,No
20,44244,547,Student,1,No
33,58718,651,Student,0,No
19,46805,520,Employed,0,No
33,70556,818,Student,1,No
24,23371,762,Employed,0,No
27,27429,596,Employed,1,No
25,42584,546,Unemployed,1,No
27,21259,588,Employed,0,No
31,50612,648,Employed,0,No
26,31829,590,Employed,0,No
35,25083,685,Employed,0,No
29,82678,792,Student,0,No
18,57003,744,Employed,1,No
20,37864,835,Unemployed,0,No
28,59647,708,Unemployed,0,No
35,31398,558,Unemployed,1,No
25,54339,757,Employed,1,No
33,28999,603,Unemployed,1,No
23,80513,718,Employed,1,No
20,44332,752,Unemployed,1,No
22,35201,559,Unemployed,0,No
23,31313,604,Employed,0,Yes
25,25168,547,Student,1,No
35,24504,583,Employed,0,No
35,89244,535,Employed,1,No
